date,station,aod_047,pm25
2019-01-11,Najafgarh,1.029,199.43478260869566
2019-01-11,Narela,1.0435,253.6413043478261
2019-01-11,North Campus,1.388,210.1221739130435
2019-01-11,Patparganj,1.24,249.3625
2019-01-11,Punjabi Bagh,1.1225,254.3
2019-01-11,Pusa,1.097,213.995
2019-01-11,Rohini,1.078,306.57142857142856
2019-01-11,Shadipur,1.303,251.65764705882356
2019-01-11,Sonia Vihar,1.5085,247.71428571428572
2019-01-11,Vivek Vihar,1.464,273.8863636363636
2019-01-11,Wazirpur,1.129,306.05
2019-01-12,Alipur,1.354,326.525
2019-01-12,Anand Vihar,1.371,302.46153846153845
2019-01-12,Ashok Vihar,1.179,293.0882352941176
2019-01-12,Bawana,1.474,301.0
2019-01-12,CRRI Mathura Road,1.44,160.997
2019-01-12,DTU,1.529,284.4021739130435
2019-01-12,Dwarka-Sector 8,1.512,239.27272727272728
2019-01-12,IGI Airport (T3),1.453,192.92857142857142
2019-01-12,IHBAS,1.437,197.04555555555555
2019-01-12,ITO,1.252,273.2875
2019-01-12,Jawaharlal Nehru Stadium,1.485,256.90384615384613
2019-01-12,Lodhi Road,1.5,232.88739130434783
2019-01-12,Major Dhyan Chand National Stadium,1.412,227.59375
2019-01-12,Mandir Marg,1.235,223.28571428571428
2019-01-12,Mundka,1.508,298.9791666666667
2019-01-12,NSIT Dwarka,1.512,184.43615384615384
2019-01-12,Najafgarh,1.476,226.3181818181818
2019-01-12,Narela,1.402,305.4583333333333
2019-01-12,Nehru Nagar,1.484,324.32142857142856
2019-01-12,North Campus,1.344,221.86681818181816
2019-01-12,Patparganj,1.342,208.35
2019-01-12,Punjabi Bagh,1.275,263.14473684210526
2019-01-12,Pusa,1.289,223.5567391304348
2019-01-12,R K Puram,1.456,333.65625
2019-01-12,Rohini,1.496,307.2352941176471
2019-01-12,Shadipur,1.317,290.644
2019-01-12,Sirifort,1.427,270.52272727272725
2019-01-12,Wazirpur,1.292,332.55555555555554
2019-01-13,Alipur,2.254,241.9673913043478
2019-01-13,Anand Vihar,2.053,251.06944444444446
2019-01-13,Ashok Vihar,1.828,267.8421052631579
2019-01-13,Aya Nagar,2.3205,187.38541666666666
2019-01-13,Bawana,2.203,263.7857142857143
2019-01-13,Burari Crossing,2.1105,213.4895238095238
2019-01-13,CRRI Mathura Road,1.971,266.3165
2019-01-13,DTU,2.108,233.91304347826087
2019-01-13,Dr. Karni Singh Shooting Range,2.33,248.875
2019-01-13,Dwarka-Sector 8,2.068,266.3854166666667
2019-01-13,IGI Airport (T3),2.2545,213.26666666666665
2019-01-13,IHBAS,2.2435,251.9323529411765
2019-01-13,Jahangirpuri,2.1095,256.2717391304348
2019-01-13,Jawaharlal Nehru Stadium,2.181,275.375
2019-01-13,Lodhi Road,2.0845,213.66125
2019-01-13,Major Dhyan Chand National Stadium,2.1005,221.0125
2019-01-13,Mandir Marg,2.0995,236.47619047619048
2019-01-13,Mundka,2.4685,194.08333333333334
2019-01-13,NSIT Dwarka,2.068,219.33541666666667
2019-01-13,Najafgarh,2.4605,252.57894736842104
2019-01-13,Narela,2.1325,213.35
2019-01-13,Nehru Nagar,2.2425,324.3333333333333
2019-01-13,North Campus,2.2095,220.08545454545455
2019-01-13,Okhla Phase-2,2.208,264.86764705882354
2019-01-13,Patparganj,2.045,228.06944444444446
2019-01-13,Punjabi Bagh,1.905,257.3645833333333
2019-01-13,Pusa,1.861,222.5076595744681
2019-01-13,R K Puram,2.1155,243.59615384615384
2019-01-13,Rohini,1.801,265.48809523809524
2019-01-13,Sirifort,2.2395,289.4166666666667
2019-01-13,Sonia Vihar,2.127,240.66176470588235
2019-01-13,Sri Aurobindo Marg,2.036,262.7083333333333
2019-01-13,Vivek Vihar,2.221,244.47222222222223
2019-01-13,Wazirpur,2.183,277.94736842105266
2019-01-14,Alipur,0.307,89.57291666666667
2019-01-14,Anand Vihar,0.3935,96.23958333333333
2019-01-14,Ashok Vihar,0.3265,101.6875
2019-01-14,Aya Nagar,0.308,57.20208333333333
2019-01-14,Bawana,0.2935,129.19791666666666
2019-01-14,Burari Crossing,0.3875,70.30125
2019-01-14,CRRI Mathura Road,0.2985,86.18291666666666
2019-01-14,DTU,0.3515,97.25
2019-01-14,Dr. Karni Singh Shooting Range,0.3275,106.1875
2019-01-14,Dwarka-Sector 8,0.3465,112.57291666666667
2019-01-14,IGI Airport (T3),0.349,77.67
2019-01-14,IHBAS,0.3755,84.32041666666667
2019-01-14,ITO,0.31,73.63888888888889
2019-01-14,Jahangirpuri,0.3595,115.29166666666667
2019-01-14,Jawaharlal Nehru Stadium,0.302,95.92708333333333
2019-01-14,Lodhi Road,0.2865,53.20782608695652
2019-01-14,Major Dhyan Chand National Stadium,0.3035,74.1875
2019-01-14,Mandir Marg,0.314,85.32291666666667
2019-01-14,Mundka,0.338,124.75
2019-01-14,NSIT Dwarka,0.3465,107.9525
2019-01-14,Najafgarh,0.326,102.91666666666667
2019-01-14,Narela,0.3215,92.0
2019-01-14,Nehru Nagar,0.278,134.13541666666666
2019-01-14,North Campus,0.319,81.62041666666666
2019-01-14,Okhla Phase-2,0.301,95.64583333333333
2019-01-14,Patparganj,0.3835,83.90625
2019-01-14,Punjabi Bagh,0.304,89.21875
2019-01-14,Pusa,0.289,83.8
2019-01-14,R K Puram,0.3255,106.42857142857143
2019-01-14,Rohini,0.31,113.03125
2019-01-14,Sirifort,0.3185,95.33333333333333
2019-01-14,Sonia Vihar,0.3655,89.79166666666667
2019-01-14,Sri Aurobindo Marg,0.333,100.45833333333333
2019-01-14,Vivek Vihar,0.3785,85.73809523809524
2019-01-14,Wazirpur,0.3135,110.21875
2019-01-16,Mandir Marg,0.393,233.94791666666666
2019-01-17,Alipur,1.169,286.54761904761904
2019-01-17,Anand Vihar,1.05,315.078125
2019-01-17,Ashok Vihar,1.245,317.46875
2019-01-17,Aya Nagar,0.9525,197.55
2019-01-17,Bawana,1.813,327.6923076923077
2019-01-17,Burari Crossing,1.3475,279.46
2019-01-17,CRRI Mathura Road,1.169,207.46636363636364
2019-01-17,DTU,1.143,268.5
2019-01-17,Dr. Karni Singh Shooting Range,0.9885,255.75
2019-01-17,Dwarka-Sector 8,1.1925,323.15277777777777
2019-01-17,IGI Airport (T3),1.154,239.24625
2019-01-17,IHBAS,0.966,264.51454545454544
2019-01-17,ITO,1.162,275.5208333333333
2019-01-17,Jahangirpuri,1.287,337.78409090909093
2019-01-17,Jawaharlal Nehru Stadium,1.1275,265.275
2019-01-17,Lodhi Road,1.219,233.36599999999999
2019-01-17,Major Dhyan Chand National Stadium,1.149,247.953125
2019-01-17,Mandir Marg,1.218,281.125
2019-01-17,Mundka,1.266,354.05263157894734
2019-01-17,NSIT Dwarka,1.1925,236.52599999999998
2019-01-17,Najafgarh,1.103,275.2
2019-01-17,Narela,1.437,284.8611111111111
2019-01-17,Nehru Nagar,1.05,323.825
2019-01-17,Okhla Phase-2,0.9945,287.7083333333333
2019-01-17,Patparganj,1.0195,243.30769230769232
2019-01-17,Punjabi Bagh,1.259,298.3157894736842
2019-01-17,Pusa,1.1775,259.62387096774194
2019-01-17,R K Puram,1.052,295.6363636363636
2019-01-17,Rohini,1.3115,329.828125
2019-01-17,Shadipur,1.137,257.86545454545455
2019-01-17,Sirifort,1.084,305.53125
2019-01-17,Sonia Vihar,1.017,293.14473684210526
2019-01-17,Sri Aurobindo Marg,1.168,271.06666666666666
2019-01-17,Vivek Vihar,1.09,286.07142857142856
2019-01-17,Wazirpur,1.2005,335.88235294117646
2019-01-18,Alipur,0.691,159.63833333333335
2019-01-18,Anand Vihar,0.7905,256.8541666666667
2019-01-18,Ashok Vihar,0.662,266.9375
2019-01-18,Aya Nagar,0.5935,147.40583333333333
2019-01-18,Bawana,0.711,264.0
2019-01-18,Burari Crossing,0.499,224.7875
2019-01-18,CRRI Mathura Road,0.6275,267.035
2019-01-18,DTU,0.524,231.7058823529412
2019-01-18,Dr. Karni Singh Shooting Range,0.641,231.0909090909091
2019-01-18,Dwarka-Sector 8,0.62,180.14363636363635
2019-01-18,IGI Airport (T3),0.7095,167.0842857142857
2019-01-18,IHBAS,0.8075,217.85
2019-01-18,ITO,0.697,235.71428571428572
2019-01-18,Jahangirpuri,0.6745,278.9791666666667
2019-01-18,Jawaharlal Nehru Stadium,0.566,243.51190476190476
2019-01-18,Lodhi Road,0.5855,161.745
2019-01-18,Major Dhyan Chand National Stadium,0.633,206.69791666666666
2019-01-18,Mandir Marg,0.678,225.65217391304347
2019-01-18,Mundka,0.624,230.20454545454547
2019-01-18,NSIT Dwarka,0.62,199.03227272727273
2019-01-18,Najafgarh,0.662,151.35416666666666
2019-01-18,Nehru Nagar,0.552,276.5
2019-01-18,North Campus,0.741,191.79166666666666
2019-01-18,Okhla Phase-2,0.5385,241.89583333333334
2019-01-18,Patparganj,0.764,232.3695652173913
2019-01-18,Punjabi Bagh,0.6865,211.21875
2019-01-18,Pusa,0.799,224.32108695652175
2019-01-18,R K Puram,0.5575,231.325
2019-01-18,Rohini,0.476,309.0
2019-01-18,Shadipur,0.786,210.88909090909092
2019-01-18,Sirifort,0.5275,225.20833333333334
2019-01-18,Sonia Vihar,0.571,253.32291666666666
2019-01-18,Sri Aurobindo Marg,0.4735,182.47916666666666
2019-01-18,Vivek Vihar,0.798,229.6590909090909
2019-01-18,Wazirpur,0.673,301.5652173913044
2019-01-19,Alipur,0.5725,237.70454545454547
2019-01-19,Anand Vihar,0.593,312.4318181818182
2019-01-19,Ashok Vihar,0.549,283.25
2019-01-19,Aya Nagar,0.454,128.04541666666668
2019-01-19,Bawana,0.5335,278.6375
2019-01-19,Burari Crossing,0.557,242.6021739130435
2019-01-19,CRRI Mathura Road,0.5135,262.4030434782609
2019-01-19,DTU,0.543,219.25
2019-01-19,Dr. Karni Singh Shooting Range,0.45,210.41304347826087
2019-01-19,Dwarka-Sector 8,0.501,208.5921052631579
2019-01-19,IGI Airport (T3),0.4745,135.04166666666666
2019-01-19,IHBAS,0.579,236.60619047619045
2019-01-19,ITO,0.5235,248.91666666666666
2019-01-19,Jahangirpuri,0.4965,302.025
2019-01-19,Jawaharlal Nehru Stadium,0.4375,217.6184210526316
2019-01-19,Lodhi Road,0.476,159.84583333333333
2019-01-19,Major Dhyan Chand National Stadium,0.4525,179.31944444444446
2019-01-19,Mandir Marg,0.489,224.29761904761904
2019-01-19,Mundka,0.561,288.77777777777777
2019-01-19,NSIT Dwarka,0.501,192.36045454545456
2019-01-19,Najafgarh,0.5155,138.0
2019-01-19,Narela,0.5135,220.61363636363637
2019-01-19,Nehru Nagar,0.45,278.04761904761904
2019-01-19,North Campus,0.544,229.02235294117648
2019-01-19,Okhla Phase-2,0.4415,227.13636363636363
2019-01-19,Patparganj,0.5855,238.84722222222223
2019-01-19,Punjabi Bagh,0.4995,185.51136363636363
2019-01-19,Pusa,0.5085,202.60974358974357
2019-01-19,R K Puram,0.4375,223.0
2019-01-19,Rohini,0.6125,307.3541666666667
2019-01-19,Shadipur,0.501,264.702
2019-01-19,Sirifort,0.472,209.10416666666666
2019-01-19,Sonia Vihar,0.5415,250.325
2019-01-19,Sri Aurobindo Marg,0.444,174.0625
2019-01-19,Vivek Vihar,0.6085,240.1904761904762
2019-01-19,Wazirpur,0.533,296.27777777777777
2019-01-20,Bawana,0.722,296.9852941176471
2019-01-20,Burari Crossing,0.611,217.28176470588235
2019-01-20,DTU,0.872,268.30882352941177
2019-01-20,Dr. Karni Singh Shooting Range,0.523,204.29166666666666
2019-01-20,IGI Airport (T3),0.478,176.11374999999998
2019-01-20,IHBAS,1.112,212.081
2019-01-20,ITO,0.855,278.5
2019-01-20,Lodhi Road,0.693,192.38380952380953
2019-01-20,Najafgarh,0.517,170.88888888888889
2019-01-20,Okhla Phase-2,1.12,267.28125
2019-01-20,R K Puram,0.59,226.6875
2019-01-20,Rohini,0.94,220.54545454545453
2019-01-20,Sri Aurobindo Marg,0.579,187.06521739130434
2019-01-20,Vivek Vihar,1.097,228.35714285714286
2019-01-23,Alipur,1.149,104.20833333333333
2019-01-23,Anand Vihar,1.34,153.5625
2019-01-23,Ashok Vihar,1.83,174.14583333333334
2019-01-23,Aya Nagar,1.935,101.07208333333334
2019-01-23,Bawana,1.904,140.0625
2019-01-23,Burari Crossing,1.715,123.21333333333332
2019-01-23,CRRI Mathura Road,1.493,140.38875
2019-01-23,DTU,2.009,145.5
2019-01-23,Dr. Karni Singh Shooting Range,2.006,117.14583333333333
2019-01-23,Dwarka-Sector 8,1.875,129.86458333333334
2019-01-23,IGI Airport (T3),2.184,113.91875
2019-01-23,IHBAS,1.3075,135.85999999999999
2019-01-23,ITO,1.579,148.53125
2019-01-23,Jahangirpuri,1.929,169.47916666666666
2019-01-23,Jawaharlal Nehru Stadium,1.738,140.85416666666666
2019-01-23,Lodhi Road,1.679,108.00083333333333
2019-01-23,Major Dhyan Chand National Stadium,1.525,125.0
2019-01-23,Mandir Marg,1.901,146.05208333333334
2019-01-23,Mundka,2.384,104.16666666666667
2019-01-23,NSIT Dwarka,1.875,106.46249999999999
2019-01-23,Najafgarh,1.976,88.125
2019-01-23,Narela,1.126,107.625
2019-01-23,Nehru Nagar,1.455,177.71875
2019-01-23,North Campus,2.178,168.8791304347826
2019-01-23,Okhla Phase-2,1.2745,119.45833333333333
2019-01-23,Patparganj,1.3895,124.09375
2019-01-23,Punjabi Bagh,2.012,160.52083333333334
2019-01-23,Pusa,2.148,130.43291666666667
2019-01-23,R K Puram,2.358,148.13541666666666
2019-01-23,Rohini,2.241,168.84375
2019-01-23,Shadipur,2.1,172.71083333333334
2019-01-23,Sirifort,2.043,131.82291666666666
2019-01-23,Sonia Vihar,1.011,115.44791666666667
2019-01-23,Vivek Vihar,1.316,139.17857142857142
2019-01-23,Wazirpur,2.01,193.76041666666666
2019-01-24,Alipur,0.996,102.375
2019-01-24,Anand Vihar,1.084,146.25
2019-01-24,Burari Crossing,0.967,100.665
2019-01-24,CRRI Mathura Road,1.006,139.35625000000002
2019-01-24,DTU,1.051,117.11458333333333
2019-01-24,IHBAS,1.055,160.73416666666665
2019-01-24,Jahangirpuri,1.007,127.4375
2019-01-24,Major Dhyan Chand National Stadium,1.535,117.07291666666667
2019-01-24,Mandir Marg,1.304,119.33333333333333
2019-01-24,Mundka,1.221,105.72916666666667
2019-01-24,North Campus,1.171,156.08791666666667
2019-01-24,Patparganj,1.216,124.98958333333333
2019-01-24,R K Puram,1.408,151.6875
2019-01-24,Rohini,1.15,140.97916666666666
2019-01-24,Vivek Vihar,1.074,136.6875
2019-01-24,Wazirpur,1.153,163.07291666666666
2019-01-25,Anand Vihar,0.956,76.57291666666667
2019-01-25,Ashok Vihar,1.141,91.75
2019-01-25,Aya Nagar,1.393,56.968333333333334
2019-01-25,Bawana,1.05,118.875
2019-01-25,CRRI Mathura Road,1.067,71.32833333333333
2019-01-25,Dwarka-Sector 8,1.204,96.78125
2019-01-25,IHBAS,1.052,71.99083333333333
2019-01-25,ITO,1.15,77.89583333333333
2019-01-25,Jawaharlal Nehru Stadium,1.072,78.85416666666667
2019-01-25,Major Dhyan Chand National Stadium,1.131,62.34375
2019-01-25,Mundka,1.097,79.52083333333333
2019-01-25,NSIT Dwarka,1.204,83.66666666666667
2019-01-25,Najafgarh,1.189,84.59375
2019-01-25,Narela,0.996,78.0
2019-01-25,Nehru Nagar,1.014,116.88541666666667
2019-01-25,North Campus,1.327,86.91083333333334
2019-01-25,Okhla Phase-2,0.972,71.61458333333333
2019-01-25,Patparganj,1.149,67.5625
2019-01-25,Rohini,1.241,95.32291666666667
2019-01-25,Sirifort,1.177,74.20833333333333
2019-01-25,Sonia Vihar,1.052,68.53125
2019-01-25,Sri Aurobindo Marg,1.182,74.70833333333333
2019-01-25,Vivek Vihar,1.027,73.39583333333333
2019-01-25,Wazirpur,1.329,102.44791666666667
2019-01-26,Alipur,0.3645,88.9375
2019-01-26,Anand Vihar,0.4345,93.51041666666667
2019-01-26,Ashok Vihar,0.4395,112.3125
2019-01-26,Aya Nagar,0.503,72.34826086956522
2019-01-26,Burari Crossing,0.4405,77.215
2019-01-26,CRRI Mathura Road,0.4395,95.45916666666666
2019-01-26,DTU,0.3925,106.42708333333333
2019-01-26,Dr. Karni Singh Shooting Range,0.537,112.39285714285714
2019-01-26,Dwarka-Sector 8,0.5815,115.27083333333333
2019-01-26,IGI Airport (T3),0.666,86.78458333333333
2019-01-26,IHBAS,0.458,86.14541666666666
2019-01-26,ITO,0.4375,94.17708333333333
2019-01-26,Jahangirpuri,0.429,137.20833333333334
2019-01-26,Jawaharlal Nehru Stadium,0.454,103.52083333333333
2019-01-26,Lodhi Road,0.4225,58.25541666666667
2019-01-26,Major Dhyan Chand National Stadium,0.4355,73.16666666666667
2019-01-26,Mandir Marg,0.406,89.4375
2019-01-26,Mundka,0.3925,113.77083333333333
2019-01-26,NSIT Dwarka,0.5815,113.87333333333333
2019-01-26,Najafgarh,0.4525,95.60416666666667
2019-01-26,Narela,0.371,94.86458333333333
2019-01-26,Nehru Nagar,0.462,130.8125
2019-01-26,North Campus,0.431,123.93458333333332
2019-01-26,Okhla Phase-2,0.454,93.29166666666667
2019-01-26,Patparganj,0.42,87.03125
2019-01-26,Pusa,0.443,95.85208333333333
2019-01-26,R K Puram,0.4705,120.77083333333333
2019-01-26,Rohini,0.4005,132.32291666666666
2019-01-26,Shadipur,0.4445,125.44416666666666
2019-01-26,Sirifort,0.4895,99.375
2019-01-26,Sonia Vihar,0.4115,92.83333333333333
2019-01-26,Sri Aurobindo Marg,0.453,91.58333333333333
2019-01-26,Vivek Vihar,0.434,90.1875
2019-01-26,Wazirpur,0.373,117.57291666666667
2019-01-28,Alipur,0.403,134.51041666666666
2019-01-28,Anand Vihar,0.473,120.84375
2019-01-28,Ashok Vihar,0.5065,141.8125
2019-01-28,Aya Nagar,0.5525,69.15727272727273
2019-01-28,Bawana,0.4685,162.23958333333334
2019-01-28,Burari Crossing,0.5,62.058461538461536
2019-01-28,CRRI Mathura Road,0.493,105.81857142857143
2019-01-28,DTU,0.482,132.77272727272728
2019-01-28,Dr. Karni Singh Shooting Range,0.548,120.85416666666667
2019-01-28,Dwarka-Sector 8,0.5575,64.51041666666667
2019-01-28,IGI Airport (T3),0.502,74.13285714285715
2019-01-28,IHBAS,0.452,105.59333333333335
2019-01-28,ITO,0.496,106.01041666666667
2019-01-28,Jahangirpuri,0.4755,155.57291666666666
2019-01-28,Jawaharlal Nehru Stadium,0.501,126.08333333333333
2019-01-28,Lodhi Road,0.476,83.23153846153846
2019-01-28,Major Dhyan Chand National Stadium,0.497,87.625
2019-01-28,Mandir Marg,0.4935,100.73958333333333
2019-01-28,Mundka,0.502,122.04166666666667
2019-01-28,NSIT Dwarka,0.5575,125.05291666666666
2019-01-28,Najafgarh,0.5475,146.91666666666666
2019-01-28,Narela,0.4485,133.19791666666666
2019-01-28,Nehru Nagar,0.4765,165.0
2019-01-28,North Campus,0.4955,156.85583333333332
2019-01-28,Okhla Phase-2,0.5005,113.41666666666667
2019-01-28,Patparganj,0.5045,102.40625
2019-01-28,Punjabi Bagh,0.5095,119.19791666666667
2019-01-28,Pusa,0.5185,124.6796875
2019-01-28,R K Puram,0.4875,135.91666666666666
2019-01-28,Rohini,0.491,156.625
2019-01-28,Shadipur,0.534,145.09833333333333
2019-01-28,Sirifort,0.4985,116.58333333333333
2019-01-28,Sonia Vihar,0.433,120.70833333333333
2019-01-28,Sri Aurobindo Marg,0.4645,125.35416666666667
2019-01-28,Vivek Vihar,0.4355,110.38541666666667
2019-01-28,Wazirpur,0.4995,192.7391304347826
2019-01-29,Alipur,0.378,150.17708333333334
2019-01-29,Anand Vihar,0.4605,144.3125
2019-01-29,Ashok Vihar,0.3685,151.125
2019-01-29,Aya Nagar,0.447,84.61083333333333
2019-01-29,Bawana,0.44,200.47916666666666
2019-01-29,Burari Crossing,0.4425,121.34833333333334
2019-01-29,CRRI Mathura Road,0.434,140.3595652173913
2019-01-29,DTU,0.394,167.65625
2019-01-29,Dr. Karni Singh Shooting Range,0.506,139.55208333333334
2019-01-29,Dwarka-Sector 8,0.4785,113.42708333333333
2019-01-29,IGI Airport (T3),0.4455,107.30125
2019-01-29,IHBAS,0.4195,123.22208333333333
2019-01-29,ITO,0.4565,127.98958333333333
2019-01-29,Jahangirpuri,0.413,179.66666666666666
2019-01-29,Jawaharlal Nehru Stadium,0.3925,143.82291666666666
2019-01-29,Lodhi Road,0.3835,90.735
2019-01-29,Major Dhyan Chand National Stadium,0.4425,125.17708333333333
2019-01-29,Mandir Marg,0.3825,119.71875
2019-01-29,Mundka,0.413,146.38541666666666
2019-01-29,NSIT Dwarka,0.4785,139.36541666666668
2019-01-29,Najafgarh,0.4765,141.73958333333334
2019-01-29,Narela,0.372,146.5625
2019-01-29,Nehru Nagar,0.419,187.46875
2019-01-29,North Campus,0.3955,167.33708333333334
2019-01-29,Okhla Phase-2,0.4875,130.58333333333334
2019-01-29,Patparganj,0.453,122.32291666666667
2019-01-29,Punjabi Bagh,0.379,130.42708333333334
2019-01-29,Pusa,0.347,128.75625
2019-01-29,R K Puram,0.461,169.54166666666666
2019-01-29,Rohini,0.3955,179.59375
2019-01-29,Shadipur,0.362,162.16208333333333
2019-01-29,Sirifort,0.454,148.45454545454547
2019-01-29,Sonia Vihar,0.4195,148.5
2019-01-29,Sri Aurobindo Marg,0.3965,140.0
2019-01-29,Vivek Vihar,0.436,133.45833333333334
2019-01-29,Wazirpur,0.385,162.44791666666666
2019-10-03,Dr. Karni Singh Shooting Range,1.189,39.333333333333336
2019-10-03,Dwarka-Sector 8,1.291,61.40625
2019-10-03,NSIT Dwarka,1.291,61.02791666666667
2019-10-03,Narela,1.049,57.395833333333336
2019-10-03,R K Puram,1.144,54.541666666666664
2019-10-03,Sonia Vihar,1.347,52.541666666666664
2019-10-03,Sri Aurobindo Marg,1.145,49.875
2019-10-04,Alipur,1.254,39.07142857142857
2019-10-04,Anand Vihar,1.278,55.53125
2019-10-04,Ashok Vihar,1.204,43.791666666666664
2019-10-04,Aya Nagar,1.216,42.84125
2019-10-04,Bawana,1.3565,48.31818181818182
2019-10-04,Burari Crossing,1.369,43.935833333333335
2019-10-04,CRRI Mathura Road,1.144,44.432500000000005
2019-10-04,DTU,1.3155,45.61541666666667
2019-10-04,Dwarka-Sector 8,1.338,43.541666666666664
2019-10-04,IHBAS,1.098,33.14041666666667
2019-10-04,ITO,1.109,46.36454545454546
2019-10-04,Jahangirpuri,1.308,65.75
2019-10-04,Jawaharlal Nehru Stadium,1.156,39.604166666666664
2019-10-04,Lodhi Road,1.089,38.52041666666667
2019-10-04,Major Dhyan Chand National Stadium,1.115,41.9375
2019-10-04,Mandir Marg,1.275,40.40625
2019-10-04,Mundka,1.458,40.28125
2019-10-04,NSIT Dwarka,1.338,54.020833333333336
2019-10-04,Najafgarh,1.497,29.291666666666668
2019-10-04,Narela,1.2695,42.3125
2019-10-04,Nehru Nagar,1.121,46.885416666666664
2019-10-04,North Campus,1.124,43.79791666666667
2019-10-04,Patparganj,1.178,37.142857142857146
2019-10-04,Punjabi Bagh,1.234,39.833333333333336
2019-10-04,Rohini,1.152,46.208333333333336
2019-10-04,Shadipur,1.344,36.56458333333333
2019-10-04,Sirifort,1.189,41.291666666666664
2019-10-04,Sonia Vihar,1.146,34.458333333333336
2019-10-04,Sri Aurobindo Marg,1.119,36.479166666666664
2019-10-04,Vivek Vihar,1.097,47.104166666666664
2019-10-04,Wazirpur,1.3105,50.25
2019-10-05,Alipur,0.39,35.93478260869565
2019-10-05,Anand Vihar,0.411,44.458333333333336
2019-10-05,Ashok Vihar,0.384,37.916666666666664
2019-10-05,Aya Nagar,0.3645,32.99875
2019-10-05,Bawana,0.399,53.291666666666664
2019-10-05,Burari Crossing,0.4115,41.41125
2019-10-05,CRRI Mathura Road,0.3795,44.52583333333333
2019-10-05,DTU,0.3675,47.29208333333333
2019-10-05,Dr. Karni Singh Shooting Range,0.3965,33.666666666666664
2019-10-05,Dwarka-Sector 8,0.3765,44.4375
2019-10-05,IGI Airport (T3),0.394,37.350833333333334
2019-10-05,IHBAS,0.4025,36.17227272727273
2019-10-05,ITO,0.3625,41.169583333333335
2019-10-05,Jahangirpuri,0.386,53.3125
2019-10-05,Jawaharlal Nehru Stadium,0.3695,32.895833333333336
2019-10-05,Lodhi Road,0.3465,34.51
2019-10-05,Major Dhyan Chand National Stadium,0.338,35.75
